period,org_code,type,attendances,breaches,admissions
2017-06-01,RTD,2,1824,30,28
2017-06-01,RTD,other,4140,0,4
2017-06-01,RFR,1,6283,1296,1538
2017-06-01,RFR,other,3842,0,0
2017-06-01,RM2,1,8388,827,2467
2017-06-01,RTX,1,7570,1019,1928
2017-06-01,RTX,other,1948,59,81
2017-06-01,RWW,1,6909,1046,2559
2017-06-01,RWW,other,4062,9,1
2017-06-01,RY7,other,4345,74,0
2017-06-01,RBL,1,8023,1919,2445
2017-06-01,RBL,other,2388,44,0
2017-06-01,NNF18,other,243,0,0
2017-06-01,AJN,other,505,0,0
2017-06-01,RRF,1,7737,1105,2026
2017-06-01,RCB,1,9358,1312,3444
2017-06-01,RCB,other,6972,16,0
2017-06-01,RTK,1,8464,1086,1996
2017-06-01,RTK,other,1344,0,0
2017-06-01,NTV0B,other,3090,9,0
2017-06-01,NQT10,other,3404,10,0
2017-06-01,RWX,other,5684,0,0
2017-06-01,Y04538,other,3259,0,0
2017-06-01,RXH,1,12618,1844,3468
2017-06-01,RXH,2,1084,0,24
2017-06-01,NLW,other,4613,8,0
2017-06-01,RXQ,1,7304,1027,3109
2017-06-01,RXQ,2,1456,0,560
2017-06-01,RXQ,other,3768,44,0
2017-06-01,Y00058,other,2032,68,0
2017-06-01,NLT02,other,1100,0,0
2017-06-01,RJ8,other,10123,39,7
2017-06-01,RN7,1,8257,1096,2356
2017-06-01,RN7,other,1986,2,0
2017-06-01,RBD,1,3808,154,1361
2017-06-01,RBD,other,4546,2,0
2017-06-01,RVV,1,13201,3869,3992
2017-06-01,RVV,other,4583,16,840
2017-06-01,RXC,1,10050,1204,2681
2017-06-01,DD401,other,1280,1,0
2017-06-01,RDU,1,20339,1774,5763
2017-06-01,R1J,other,6738,61,1
2017-06-01,RTE,1,11850,2380,3606
2017-06-01,RN3,1,6239,1399,1892
2017-06-01,RN3,other,6387,130,0
2017-06-01,RN5,1,9556,1001,2302
2017-06-01,RN5,other,1321,0,0
2017-06-01,NDA57,other,830,4,0
2017-06-01,R1F,1,3834,978,868
2017-06-01,R1F,other,1271,0,0
2017-06-01,RYY,other,7422,9,0
2017-06-01,NR5,2,5,0,0
2017-06-01,NR5,other,4150,0,0
2017-06-01,RWF,1,12279,1091,3709
2017-06-01,RWF,other,2301,0,0
2017-06-01,RPA,1,9978,893,2258
2017-06-01,RVJ,1,7505,1566,2342
2017-06-01,RBZ,1,3831,520,1122
2017-06-01,RBZ,other,4434,0,0
2017-06-01,L83087,other,194,0,0
2017-06-01,RNU,other,3181,91,0
2017-06-01,RTH,1,11705,2316,2980
2017-06-01,RTH,2,1743,0,69
2017-06-01,NQT5H,other,801,2,0
2017-06-01,RK9,1,8436,1164,2891
2017-06-01,RK9,2,257,0,0
2017-06-01,RD3,1,5798,605,1589
2017-06-01,RD3,other,1749,0,0
2017-06-01,RHU,1,9616,2345,2964
2017-06-01,RHU,2,844,0,0
2017-06-01,RHU,other,2286,4,4
2017-06-01,RPC,other,1057,10,34
2017-06-01,RHW,1,9565,460,3091
2017-06-01,RHW,2,1596,4,3
2017-06-01,REF,1,6379,1183,2648
2017-06-01,REF,other,1893,13,14
2017-06-01,RH8,1,8244,600,1871
2017-06-01,RH8,other,921,0,0
2017-06-01,RA2,1,6024,153,2004
2017-06-01,RD1,1,5876,651,2029
2017-06-01,RD1,other,978,13,107
2017-06-01,RNZ,1,4002,184,1038
2017-06-01,RNZ,2,271,0,0
2017-06-01,Y02666,other,1378,0,0
2017-06-01,RH5,other,8231,31,0
2017-06-01,RYF,other,1342,5,0
2017-06-01,NTP11,other,4548,16,0
2017-06-01,RW1,other,2797,15,7
2017-06-01,NTPAD,other,4579,7,0
2017-06-01,RTP,1,8308,598,2516
2017-06-01,RDR,other,8178,273,0
2017-06-01,RBA,1,6005,380,1838
2017-06-01,AAH,other,205,0,0
2017-06-01,RDZ,1,6617,615,1843
2017-06-01,RDZ,2,1465,0,5
2017-06-01,RA9,1,6458,766,2626
2017-06-01,RA9,other,3531,0,0
2017-06-01,RHM,1,8547,1304,3314
2017-06-01,RHM,2,1543,35,10
2017-06-01,RA7,1,8851,1263,2767
2017-06-01,RA7,2,1904,40,15
2017-06-01,RYR,1,11971,799,3210
2017-06-01,RYR,other,992,4,0
2017-06-01,RA3,1,4457,479,1075
2017-06-01,G82071,other,2651,0,0
2017-06-01,NTV0W,other,3019,2,0
2017-06-01,NLX24,other,1478,22,0
2017-06-01,RA4,1,4151,99,1396
2017-05-01,RF4,1,21821,4312,4820
2017-05-01,RF4,2,684,0,0
2017-05-01,RF4,other,2888,1,0
2017-05-01,R1H,1,29615,6075,6339
2017-05-01,R1H,2,733,27,0
2017-05-01,R1H,other,11196,164,0
2017-05-01,AD913,other,4734,3,0
2017-05-01,RYX,other,19780,145,0
2017-05-01,RQM,1,17871,1960,3825
2017-05-01,RQM,other,8117,52,0
2017-05-01,RJ6,1,6439,967,2141
2017-05-01,RJ6,other,7379,245,0
2017-05-01,Y02696,other,1173,0,0
2017-05-01,RVR,1,13172,606,3659
2017-05-01,RVR,2,499,1,3
2017-05-01,RJ1,1,12697,2202,3284
2017-05-01,RJ1,2,868,0,0
2017-05-01,RJ1,other,2943,2,0
2017-05-01,Y03082,other,3540,0,0
2017-05-01,RQX,1,10953,781,1755
2017-05-01,RY9,other,4670,1,0
2017-05-01,RYJ,1,9974,2204,3265
2017-05-01,RYJ,2,4600,23,9
2017-05-01,RYJ,other,11256,249,0
2017-05-01,RJZ,1,17830,3364,4598
2017-05-01,RJZ,2,1783,2,0
2017-05-01,RJZ,other,5333,186,0
2017-05-01,RAX,1,9376,1146,2075
2017-05-01,RAX,2,1084,0,0
2017-05-01,RJ2,1,18334,2525,4449
2017-05-01,RJ2,other,7250,192,0
2017-05-01,R1K,1,12321,4442,4974
2017-05-01,R1K,other,16903,136,0
2017-05-01,RP6,2,8829,178,13
2017-05-01,RAT,other,5600,31,0
2017-05-01,RAP,1,15243,2490,2439
2017-05-01,Y02973,other,721,0,0
2017-05-01,RAL,1,19661,2251,4302
2017-05-01,RAL,other,3493,0,0
2017-05-01,Y03047,other,1988,0,0
2017-05-01,RJ7,1,13709,1562,4176
2017-05-01,RJ7,other,1422,0,0
2017-05-01,F84747,other,2479,0,0
2017-05-01,RAS,1,5857,1837,2120
2017-05-01,RAS,other,8536,158,0
2017-05-01,Y03094,other,3094,0,0
2017-05-01,E84068,other,3302,0,0
2017-05-01,RRV,1,12313,1204,2095
2017-05-01,Y02147,other,10173,0,0
2017-05-01,Y03201,other,2438,0,0
2017-05-01,RKE,1,8699,566,1369
2017-05-01,NL7,other,5607,0,0
2017-05-01,8J094,other,2666,0,0
2017-05-01,RDD,1,12315,1042,2909
2017-05-01,RC1,1,6625,322,2096
2017-05-01,M85813,other,3035,0,0
2017-05-01,RQ3,1,5296,317,918
2017-05-01,RJF,1,5676,704,1734
2017-05-01,RJF,other,4752,0,3
2017-05-01,RGT,1,9954,683,3574
2017-05-01,RGT,other,3643,0,23
2017-05-01,RFS,1,6972,752,2018
2017-05-01,NQ108,other,2749,4,0
2017-05-01,RDE,1,7658,1536,2374
2017-05-01,RDE,other,4749,0,0
2017-05-01,Y03571,other,5944,8,0
2017-05-01,RTG,1,11872,1759,3440
2017-05-01,RTG,other,4641,0,47
2017-05-01,RY8,other,5798,0,0
2017-05-01,NNJ,other,1751,2,0
2017-05-01,RWH,1,8795,2064,2958
2017-05-01,RWH,other,4328,27,0
2017-05-01,Y03007,other,2513,0,0
2017-05-01,NQ106,other,626,1,0
2017-05-01,RLT,1,6680,263,1223
2017-05-01,NTPAL,other,2210,0,0
2017-05-01,NEH06,other,2218,2,0
2017-05-01,RR1,1,20133,3973,5844
2017-05-01,RR1,other,3801,45,1339
2017-05-01,RY4,other,980,1,0
2017-05-01,RGQ,1,7599,635,2020
2017-05-01,RGQ,other,564,0,169
2017-05-01,RGP,1,6580,314,1294
2017-05-01,RGP,other,42,0,0
2017-05-01,RNQ,1,7661,1052,2590
2017-05-01,C82038,other,415,0,0
2017-05-01,RY5,other,13784,137,14
2017-05-01,NJS05,other,4340,93,0
2017-05-01,RC9,1,9186,144,2567
2017-05-01,RC9,other,4415,0,0
2017-05-01,C82009,other,387,0,0
2017-05-01,NLO11,other,751,5,0
2017-05-01,NLO09,other,615,3,0
2017-05-01,RQ8,1,8184,1202,2327
2017-05-01,RQ8,other,235,7,0
2017-05-01,RD8,1,7877,1025,1444
2017-05-01,RD8,other,5097,18,0
2017-05-01,Y02652,other,4144,0,0
2017-05-01,RM1,1,10299,887,2674
2017-05-01,RM1,other,1138,1,0
2017-05-01,RGN,1,12300,1994,3177
2017-05-01,RGN,other,815,2,1
2017-05-01,RNS,1,9123,1494,2755
2017-05-01,RNS,2,1062,0,0
2017-05-01,NMH01,other,6051,0,0
2017-05-01,NR3,other,4590,335,0
2017-05-01,RX1,1,15608,3437,4040
2017-05-01,RX1,2,1557,19,0
2017-05-01,RX1,other,223,1,0
2017-05-01,NLO10,other,3183,72,0
2017-05-01,C82010,other,303,0,0
2017-05-01,NLO12,other,340,0,0
2017-05-01,Y02428,other,2455,0,0
2017-05-01,RXK,1,15314,3510,3190
2017-05-01,RXK,2,1235,39,30
2017-05-01,RXK,other,2704,0,0
2017-05-01,RK5,1,8676,561,2361
2017-05-01,RK5,other,4576,29,20
2017-05-01,RXW,1,10732,2722,2339
2017-05-01,RXW,other,1374,0,0
2017-05-01,R1D,other,2282,4,0
2017-05-01,Y02615,other,5596,0,0
2017-05-01,RJC,1,5672,349,1768
2017-05-01,RJC,other,702,0,0
2017-05-01,RAJ,1,8733,721,2314
2017-05-01,Y02470,other,2129,0,0
2017-05-01,Y02961,other,3288,0,0
2017-05-01,RNA,1,9013,1208,2514
2017-05-01,RNA,other,6204,2,0
2017-05-01,RQW,1,8649,1897,2017
2017-05-01,RCX,1,5699,512,2184
2017-05-01,RL4,1,11858,1148,2726
2017-05-01,RL4,other,9165,88,0
2017-05-01,RWD,1,13237,3063,3433
2017-05-01,RRK,1,10122,1558,2846
2017-05-01,RKB,1,12090,3288,4155
2017-05-01,RKB,2,1982,26,95
2017-05-01,RKB,other,2349,2,4
2017-05-01,RWE,1,18691,4813,4167
2017-05-01,RWE,2,1749,40,11
2017-05-01,RJE,1,15618,4273,4730
2017-05-01,RJE,2,405,0,0
2017-05-01,RJE,other,4996,41,0
2017-05-01,RBK,1,6453,1841,1990
2017-05-01,RBK,other,3558,0,0
2017-05-01,ATQ02,other,3879,0,0
2017-05-01,RWG,1,8003,1913,2695
2017-05-01,RWG,other,4023,8,0
2017-05-01,RGR,1,5971,319,1992
2017-05-01,RWP,1,10386,2813,3144
2017-05-01,RWP,other,5851,0,0
2017-05-01,RLQ,1,4747,912,1130
2017-05-01,RLQ,other,3281,0,0
2017-05-01,REM,1,7422,3081,2481
2017-05-01,REM,other,7094,0,0
2017-05-01,RCF,1,5764,361,1060
2017-05-01,RBS,1,5175,230,984
2017-05-01,NNF70,other,457,0,0
2017-05-01,RFF,1,7334,651,2181
2017-05-01,RXL,1,7588,2541,2244
2017-05-01,RXL,other,9353,6,0
2017-05-01,RMC,1,9081,1384,2235
2017-05-01,RMC,other,1081,2,24
2017-05-01,RAE,1,12000,2175,3160
2017-05-01,NNF09,other,1915,3,0
2017-05-01,RY2,other,7734,210,0
2017-05-01,RWY,1,13267,1975,2849
2017-05-01,RW3,1,12976,1667,3701
2017-05-01,RW3,2,3576,7,161
2017-05-01,RW3,other,10208,33,122
2017-05-01,RLN,1,8083,831,2633
2017-05-01,RLN,2,2464,11,41
2017-05-01,RLN,other,3074,4,0
2017-05-01,RJR,1,6438,1035,1579
2017-05-01,RJR,other,502,34,0
2017-05-01,RXP,1,11592,1772,3427
2017-05-01,RXP,other,7678,0,0
2017-05-01,RNN,other,2236,48,0
2017-05-01,RP5,1,11430,1239,3351
2017-05-01,RP5,other,2966,0,236
2017-05-01,RJN,1,4238,617,979
2017-05-01,RJN,other,260,0,0
2017-05-01,RXR,1,9443,2646,3286
2017-05-01,RXR,other,8349,314,26
2017-05-01,RR7,1,7479,352,1526
2017-05-01,RR7,other,2632,0,0
2017-05-01,RCD,1,4364,229,1027
2017-05-01,RCD,other,934,0,0
2017-05-01,NNF99,other,252,0,0
2017-05-01,RWA,1,11839,993,3365
2017-05-01,RWA,other,1450,5,0
2017-05-01,RV9,other,704,0,0
2017-05-01,RXN,1,5895,1251,1840
2017-05-01,RXN,other,6951,107,379
2017-05-01,Y01231,other,2571,0,0
2017-05-01,RR8,1,18560,2466,5512
2017-05-01,RR8,other,2500,0,0
2017-05-01,Y02875,other,4247,0,0
2017-05-01,RY1,other,2181,0,0
2017-05-01,REP,2,1090,23,105
2017-05-01,Y01069,other,3357,0,0
2017-05-01,RBT,1,6203,736,1959
2017-05-01,RBT,other,1687,0,0
2017-05-01,RXF,1,20853,2793,4875
2017-05-01,RNL,1,7696,784,2109
2017-05-01,RVW,1,4003,242,1533
2017-05-01,RVW,other,9445,12,395
2017-05-01,RTV,other,1958,0,0
2017-05-01,NLO01,other,6966,78,0
2017-05-01,RJL,1,11583,1933,2429
2017-05-01,RJL,other,1488,1,1
2017-05-01,RTF,1,8136,1199,4051
2017-05-01,RTF,other,8969,49,31
2017-05-01,RW6,1,23670,3700,5705
2017-05-01,RW6,other,4587,137,113
2017-05-01,RT2,other,3189,1,0
2017-05-01,AC008,other,1178,0,0
2017-05-01,RQ6,1,7951,2537,2294
2017-05-01,RQ6,2,1597,4,29
2017-05-01,RQ6,other,11119,0,0
2017-05-01,RM3,1,8810,1579,2757
2017-05-01,AXT02,other,3100,0,0
2017-05-01,RCU,1,4983,92,698
2017-05-01,RHQ,1,9498,1582,2887
2017-05-01,RHQ,2,1196,0,0
2017-05-01,RHQ,other,7179,0,5
2017-05-01,RTR,1,11022,678,1932
2017-05-01,RTR,other,2378,0,20
2017-05-01,RE9,1,5059,188,1210
2017-05-01,RE9,other,1006,0,0
2017-05-01,RVY,1,6720,967,1892
2017-05-01,RVY,other,2805,43,0
2017-05-01,RBN,1,9250,2181,3667
2017-05-01,RBN,other,5688,39,0
2017-05-01,RWJ,1,8414,1122,2703
2017-05-01,RMP,1,7695,1195,1845
2017-05-01,RTD,1,10983,1177,2196
2017-05-01,RTD,2,1881,35,19
2017-05-01,RTD,other,4671,0,2
2017-05-01,RFR,1,6441,1278,1598
2017-05-01,RFR,other,4280,0,0
2017-05-01,RM2,1,8569,632,2537
2017-05-01,RTX,1,7821,1336,2096
2017-05-01,RTX,other,1791,62,60
2017-05-01,RWW,1,7119,797,2772
2017-05-01,RWW,other,4092,9,0
2017-05-01,RY7,other,4723,72,0
2017-05-01,RBL,1,8270,2120,2491
2017-05-01,RBL,other,2491,54,0
2017-05-01,NNF18,other,240,0,0
2017-05-01,AJN,other,494,0,0
2017-05-01,RRF,1,7706,716,2124
2017-05-01,RCB,1,9531,1958,3527
2017-05-01,RCB,other,7327,60,0
2017-05-01,RTK,1,8725,1186,2037
2017-05-01,RTK,other,1569,0,0
2017-05-01,NTV0B,other,3316,12,0
2017-05-01,NQT10,other,3703,27,0
2017-05-01,RWX,other,5983,0,0
2017-05-01,Y04538,other,3404,0,0
2017-05-01,RXH,1,12891,1692,3629
2017-05-01,RXH,2,1113,1,19
2017-05-01,NLW,other,4732,10,0
2017-05-01,RXQ,1,7646,1049,3126
2017-05-01,RXQ,2,1402,0,542
2017-05-01,RXQ,other,3750,34,0
2017-05-01,Y00058,other,2373,36,0
2017-05-01,NLT02,other,1116,0,0
2017-05-01,RJ8,other,10004,41,4
2017-05-01,RN7,1,8898,1583,2490
2017-05-01,RN7,other,1911,5,0
2017-05-01,RBD,1,3854,130,1341
2017-05-01,RBD,other,4463,1,0
2017-05-01,RVV,1,13208,4250,3504
2017-05-01,RVV,other,5146,11,425
2017-05-01,RXC,1,10063,1874,2638
2017-05-01,DD401,other,929,0,0
2017-05-01,RDU,1,21147,2074,6090
2017-05-01,R1J,other,6616,33,0
2017-05-01,RTE,1,11764,2357,3769
2017-05-01,RN3,1,6362,874,1972
2017-05-01,RN3,other,6533,176,0
2017-05-01,RN5,1,9400,523,2376
2017-05-01,RN5,other,1241,0,0
2017-05-01,NDA57,other,712,7,0
2017-05-01,R1F,1,3778,1017,844
2017-05-01,R1F,other,1344,0,0
2017-05-01,RYY,other,7009,7,0
2017-05-01,NR5,other,4051,19,0
2017-05-01,RWF,1,12489,1908,3746
2017-05-01,RWF,other,2156,0,0
2017-05-01,RPA,1,10184,1250,2265
2017-05-01,RVJ,1,7734,1640,2403
2017-05-01,RBZ,1,3903,718,1129
2017-05-01,RBZ,other,4467,0,0
2017-05-01,L83087,other,191,0,0
2017-05-01,RNU,other,3005,139,0
2017-05-01,RTH,1,11995,1861,3192
2017-05-01,RTH,2,1685,0,69
2017-05-01,NQT5H,other,811,3,0
2017-05-01,RK9,1,8744,1438,3243
2017-05-01,RK9,2,263,0,0
2017-05-01,RD3,1,5898,551,1711
2017-05-01,RD3,other,1623,0,0
2017-05-01,RHU,1,9647,3165,2989
2017-05-01,RHU,2,828,4,0
2017-05-01,RHU,other,2195,0,5
2017-05-01,RPC,other,993,0,34
2017-05-01,RHW,1,9862,1130,3071
2017-05-01,RHW,2,1568,4,3
2017-05-01,REF,1,6625,1285,2801
2017-05-01,REF,other,1831,24,37
2017-05-01,RH8,1,8707,688,1915
2017-05-01,RH8,other,882,0,0
2017-05-01,RA2,1,6080,136,2047
2017-05-01,RD1,1,6497,1425,2262
2017-05-01,RD1,other,1007,15,68
2017-05-01,RNZ,1,4031,297,1054
2017-05-01,RNZ,2,264,0,0
2017-05-01,Y02666,other,1483,0,0
2017-05-01,RH5,other,7812,27,0
2017-05-01,RYF,other,1500,10,0
2017-05-01,NTP11,other,4806,3,0
2017-05-01,RW1,other,2492,5,4
2017-05-01,NTPAD,other,4999,13,0
2017-05-01,RTP,1,8602,640,2644
2017-05-01,RDR,other,9039,506,1
2017-05-01,RBA,1,5930,323,1926
2017-05-01,AAH,other,161,0,0
2017-05-01,RDZ,1,6878,523,1894
2017-05-01,RDZ,2,1425,0,5
2017-05-01,RA9,1,6536,971,2687
2017-05-01,RA9,other,3263,0,0
2017-05-01,RHM,1,8876,1289,3496
2017-05-01,RHM,2,1602,34,14
2017-05-01,RA7,1,9458,1742,2835
2017-05-01,RA7,2,2013,69,18
2017-05-01,RYR,1,12096,621,3376
2017-05-01,RYR,other,1001,8,0
2017-05-01,RA3,1,4786,429,1111
2017-05-01,G82071,other,2462,0,0
2017-05-01,NTV0W,other,3092,5,0
2017-05-01,NLX24,other,1479,39,0
2017-05-01,RA4,1,4107,52,1368
2017-04-01,RF4,1,19889,3172,4704
2017-04-01,RF4,2,643,10,0
2017-04-01,RF4,other,2390,14,0
2017-04-01,R1H,1,27834,6125,6291
2017-04-01,R1H,2,622,10,0
2017-04-01,R1H,other,11093,193,0
2017-04-01,AD913,other,4617,0,0
2017-04-01,RYX,other,18481,141,0
2017-04-01,RQM,1,15957,1309,3375
2017-04-01,RQM,other,7495,84,0
2017-04-01,RJ6,1,6268,1257,1994
2017-04-01,RJ6,other,6497,223,0
2017-04-01,Y02696,other,1348,0,0
2017-04-01,RVR,1,11961,591,3234
2017-04-01,RVR,2,454,8,8
2017-04-01,RJ1,1,11804,1930,2964
2017-04-01,RJ1,2,688,0,0
2017-04-01,RJ1,other,2672,5,0
2017-04-01,Y03082,other,3627,0,0
2017-04-01,RQX,1,10100,582,1631
2017-04-01,RY9,other,4644,0,0
2017-04-01,RYJ,1,9379,2322,3208
2017-04-01,RYJ,2,4126,17,5
2017-04-01,RYJ,other,10574,142,0
2017-04-01,RJZ,1,16681,3277,4384
2017-04-01,RJZ,2,1564,7,0
2017-04-01,RJZ,other,4923,192,0
2017-04-01,RAX,1,8406,888,1717
2017-04-01,RAX,2,836,0,0
2017-04-01,RJ2,1,16763,2167,4036
2017-04-01,RJ2,other,6822,149,0
2017-04-01,R1K,1,11492,4374,4810
2017-04-01,R1K,other,16159,182,0
2017-04-01,RP6,2,8296,356,13
2017-04-01,RAT,other,5202,34,0
2017-04-01,RAP,1,14111,2487,2286
2017-04-01,Y02973,other,705,0,0
2017-04-01,RAL,1,18379,2666,3755
2017-04-01,RAL,other,3153,1,0
2017-04-01,Y03047,other,1886,0,0
2017-04-01,RJ7,1,12834,1353,3688
2017-04-01,RJ7,other,1412,0,0
2017-04-01,F84747,other,2473,0,0
2017-04-01,RAS,1,5331,1739,1877
2017-04-01,RAS,other,8218,50,0
2017-04-01,Y03094,other,3160,0,0
2017-04-01,E84068,other,3429,0,0
2017-04-01,RRV,1,10925,998,1981
2017-04-01,Y02147,other,9264,0,0
2017-04-01,Y03201,other,2498,0,0
2017-04-01,RKE,1,8285,734,1290
2017-04-01,NL7,other,5518,0,0
2017-04-01,8J094,other,2572,0,0
2017-04-01,RDD,1,11249,886,2491
2017-04-01,RC1,1,6048,301,1842
2017-04-01,M85813,other,2960,0,0
2017-04-01,RQ3,1,4964,250,930
2017-04-01,RJF,1,5241,364,1644
2017-04-01,RJF,other,4528,0,6
2017-04-01,RGT,1,9373,327,3358
2017-04-01,RGT,other,3253,12,25
2017-04-01,RFS,1,7495,674,1866
2017-04-01,NQ108,other,2595,1,0
2017-04-01,RDE,1,7234,1525,2304
2017-04-01,RDE,other,4716,0,0
2017-04-01,Y03571,other,5591,9,0
2017-04-01,RTG,1,11051,1759,3398
2017-04-01,RTG,other,4605,20,49
2017-04-01,RY8,other,5607,0,0
2017-04-01,NNJ,other,2176,0,0
2017-04-01,RWH,1,8585,1400,3067
2017-04-01,RWH,other,4555,14,0
2017-04-01,Y03007,other,2682,0,0
2017-04-01,NQ106,other,601,7,0
2017-04-01,RLT,1,6653,460,1077
2017-04-01,NTPAL,other,2206,0,0
2017-04-01,NEH06,other,1960,0,0
2017-04-01,RR1,1,18492,2908,5487
2017-04-01,RR1,other,3504,36,1167
2017-04-01,RY4,other,778,0,0
2017-04-01,RGQ,1,7215,494,1927
2017-04-01,RGQ,other,482,0,142
2017-04-01,RGP,1,6532,437,1255
2017-04-01,RGP,other,64,0,0
2017-04-01,RNQ,1,7108,1142,2458
2017-04-01,C82038,other,313,0,0
2017-04-01,RY5,other,14171,83,18
2017-04-01,NJS05,other,3985,133,0
2017-04-01,RC9,1,8413,152,2307
2017-04-01,RC9,other,4225,0,0
2017-04-01,C82009,other,275,0,0
2017-04-01,NLO11,other,744,4,0
2017-04-01,NLO09,other,702,4,0
2017-04-01,RQ8,1,7671,775,2192
2017-04-01,RQ8,other,381,2,0
2017-04-01,RD8,1,7280,828,1275
2017-04-01,RD8,other,4559,13,0
2017-04-01,Y02652,other,3848,0,0
2017-04-01,RM1,1,9539,1047,2546
2017-04-01,RM1,other,1056,2,0
2017-04-01,RGN,1,11378,1482,3023
2017-04-01,RGN,other,688,0,0
2017-04-01,RNS,1,8578,1199,2592
2017-04-01,RNS,2,1013,6,0
2017-04-01,NMH01,other,5739,0,0
2017-04-01,NR3,other,5229,383,0
2017-04-01,RX1,1,14170,2774,3934
2017-04-01,RX1,2,1373,18,0
2017-04-01,RX1,other,202,2,0
2017-04-01,NLO10,other,3253,73,0
2017-04-01,C82010,other,260,0,0
2017-04-01,NLO12,other,328,2,0
2017-04-01,Y02428,other,2379,0,0
2017-04-01,RXK,1,13837,2765,2896
2017-04-01,RXK,2,2084,49,29
2017-04-01,RXK,other,2774,0,0
2017-04-01,RK5,1,8129,470,2460
2017-04-01,RK5,other,4343,39,17
2017-04-01,RXW,1,9942,1786,2239
2017-04-01,RXW,other,1578,0,0
2017-04-01,R1D,other,1994,1,0
2017-04-01,Y02615,other,5797,0,0
2017-04-01,RJC,1,5402,260,1678
2017-04-01,RJC,other,655,0,0
2017-04-01,RAJ,1,8057,379,2188
2017-04-01,Y02470,other,2365,0,0
2017-04-01,Y02961,other,3334,0,0
2017-04-01,RNA,1,8597,1295,2409
2017-04-01,RNA,other,6991,0,0
2017-04-01,RQW,1,8164,1714,1767
2017-04-01,RCX,1,5270,458,2132
2017-04-01,RL4,1,11072,1400,2533
2017-04-01,RL4,other,9148,112,0
2017-04-01,RWD,1,12538,2230,3341
2017-04-01,RRK,1,9427,1632,2846
2017-04-01,RKB,1,11589,2309,4097
2017-04-01,RKB,2,1790,26,85
2017-04-01,RKB,other,2301,5,1
2017-04-01,RWE,1,13254,3495,3836
2017-04-01,RWE,2,1662,12,5
2017-04-01,RWE,other,4623,200,193
2017-04-01,RJE,1,14366,2942,4393
2017-04-01,RJE,2,378,0,0
2017-04-01,RJE,other,4635,19,0
2017-04-01,RBK,1,6009,1366,1809
2017-04-01,RBK,other,3629,2,0
2017-04-01,ATQ02,other,3891,0,0
2017-04-01,RWG,1,7580,2648,2487
2017-04-01,RWG,other,3749,10,0
2017-04-01,RGR,1,5578,268,1908
2017-04-01,RWP,1,10048,2904,3100
2017-04-01,RWP,other,5411,0,0
2017-04-01,RLQ,1,4515,619,1062
2017-04-01,RLQ,other,3022,0,0
2017-04-01,REM,1,6981,1904,2511
2017-04-01,REM,other,6742,0,0
2017-04-01,RCF,1,5318,358,1030
2017-04-01,RBS,1,4744,172,932
2017-04-01,NNF70,other,408,0,0
2017-04-01,RFF,1,6841,750,2067
2017-04-01,RXL,1,7141,1869,2180
2017-04-01,RXL,other,9526,7,0
2017-04-01,RMC,1,8222,1625,2014
2017-04-01,RMC,other,1112,5,28
2017-04-01,RAE,1,11105,1396,2888
2017-04-01,NNF09,other,1664,0,0
2017-04-01,RY2,other,7439,105,0
2017-04-01,RWY,1,12396,609,2721
2017-04-01,RW3,1,12255,1561,3498
2017-04-01,RW3,2,3409,11,164
2017-04-01,RW3,other,9677,28,125
2017-04-01,RLN,1,7374,613,2492
2017-04-01,RLN,2,2268,28,28
2017-04-01,RLN,other,2651,3,0
2017-04-01,RJR,1,5720,752,1456
2017-04-01,RJR,other,521,25,0
2017-04-01,RXP,1,10572,955,3375
2017-04-01,RXP,other,7663,0,0
2017-04-01,RNN,other,2030,56,0
2017-04-01,RP5,1,10535,1273,3204
2017-04-01,RP5,other,2681,0,457
2017-04-01,RJN,1,3937,934,842
2017-04-01,RJN,other,181,0,0
2017-04-01,RXR,1,8959,2627,3077
2017-04-01,RXR,other,7796,428,26
2017-04-01,RR7,1,7288,343,1557
2017-04-01,RR7,other,2517,0,0
2017-04-01,RCD,1,4029,120,942
2017-04-01,RCD,other,887,0,0
2017-04-01,NNF99,other,239,0,0
2017-04-01,RWA,1,11106,767,3257
2017-04-01,RWA,other,1239,1,0
2017-04-01,RV9,other,647,0,0
2017-04-01,RXN,1,5639,1065,1721
2017-04-01,RXN,other,6342,101,277
2017-04-01,Y01231,other,2484,0,0
2017-04-01,RR8,1,17276,1618,5003
2017-04-01,RR8,other,2261,0,0
2017-04-01,Y02875,other,4181,0,0
2017-04-01,RY1,other,2096,0,0
2017-04-01,REP,2,1016,29,118
2017-04-01,Y01069,other,3326,0,0
2017-04-01,RBT,1,5587,473,1808
2017-04-01,RBT,other,1555,0,0
2017-04-01,RXF,1,19544,1674,4372
2017-04-01,RNL,1,7726,760,1911
2017-04-01,RVW,1,3955,241,1490
2017-04-01,RVW,other,8466,44,294
2017-04-01,RTV,other,1834,0,0
2017-04-01,NLO01,other,6693,95,0
2017-04-01,RJL,1,11262,2677,2447
2017-04-01,RJL,other,1368,1,1
2017-04-01,RTF,1,8081,1276,3974
2017-04-01,RTF,other,8490,45,35
2017-04-01,RW6,1,21960,4821,5169
2017-04-01,RW6,other,4201,183,98
2017-04-01,RT2,other,3203,1,0
2017-04-01,AC008,other,920,0,0
2017-04-01,RQ6,1,7446,1739,2280
2017-04-01,RQ6,2,1427,3,31
2017-04-01,RQ6,other,10255,0,0
