period,org_code,type,attendances,breaches,admissions
Apr-17,RJZ,1,16681,3277,4384
Apr-17,RJZ,2,1564,7,0
Apr-17,RJZ,other,4923,192,0
Apr-17,RAX,1,8406,888,1717
Apr-17,RAX,2,836,0,0
Apr-17,RJ2,1,16763,2167,4036
Apr-17,RJ2,other,6822,149,0
Apr-17,R1K,1,11492,4374,4810
Apr-17,R1K,other,16159,182,0
Apr-17,RP6,2,8296,356,13
Apr-17,RAT,other,5202,34,0
Apr-17,RAP,1,14111,2487,2286
Apr-17,Y02973,other,705,0,0
Apr-17,RAL,1,18379,2666,3755
Apr-17,RAL,other,3153,1,0
Apr-17,Y03047,other,1886,0,0
Apr-17,RJ7,1,12834,1353,3688
Apr-17,RJ7,other,1412,0,0
Apr-17,F84747,other,2473,0,0
Apr-17,RAS,1,5331,1739,1877
Apr-17,RAS,other,8218,50,0
Apr-17,Y03094,other,3160,0,0
Apr-17,E84068,other,3429,0,0
Apr-17,RRV,1,10925,998,1981
Apr-17,Y02147,other,9264,0,0
Apr-17,Y03201,other,2498,0,0
Apr-17,RKE,1,8285,734,1290
Apr-17,NL7,other,5518,0,0
Apr-17,8J094,other,2572,0,0
Apr-17,RDD,1,11249,886,2491
Apr-17,RC1,1,6048,301,1842
Apr-17,M85813,other,2960,0,0
Apr-17,RQ3,1,4964,250,930
Apr-17,RJF,1,5241,364,1644
Apr-17,RJF,other,4528,0,6
Apr-17,RGT,1,9373,327,3358
Apr-17,RGT,other,3253,12,25
Apr-17,RFS,1,7495,674,1866
Apr-17,NQ108,other,2595,1,0
Apr-17,RDE,1,7234,1525,2304
Apr-17,RDE,other,4716,0,0
Apr-17,Y03571,other,5591,9,0
Apr-17,RTG,1,11051,1759,3398
Apr-17,RTG,other,4605,20,49
Apr-17,RY8,other,5607,0,0
Apr-17,NNJ,other,2176,0,0
Apr-17,RWH,1,8585,1400,3067
Apr-17,RWH,other,4555,14,0
Apr-17,Y03007,other,2682,0,0
Apr-17,NQ106,other,601,7,0
Apr-17,RLT,1,6653,460,1077
Apr-17,NTPAL,other,2206,0,0
Apr-17,NEH06,other,1960,0,0
Apr-17,RR1,1,18492,2908,5487
Apr-17,RR1,other,3504,36,1167
Apr-17,RY4,other,778,0,0
Apr-17,RGQ,1,7215,494,1927
Apr-17,RGQ,other,482,0,142
Apr-17,RGP,1,6532,437,1255
Apr-17,RGP,other,64,0,0
Apr-17,RNQ,1,7108,1142,2458
Apr-17,C82038,other,313,0,0
Apr-17,RY5,other,14171,83,18
Apr-17,NJS05,other,3985,133,0
Apr-17,RC9,1,8413,152,2307
Apr-17,RC9,other,4225,0,0
Apr-17,C82009,other,275,0,0
Apr-17,NLO11,other,744,4,0
Apr-17,NLO09,other,702,4,0
Apr-17,RQ8,1,7671,775,2192
Apr-17,RQ8,other,381,2,0
Apr-17,RD8,1,7280,828,1275
Apr-17,RD8,other,4559,13,0
Apr-17,Y02652,other,3848,0,0
Apr-17,RM1,1,9539,1047,2546
Apr-17,RM1,other,1056,2,0
Apr-17,RGN,1,11378,1482,3023
Apr-17,RGN,other,688,0,0
Apr-17,RNS,1,8578,1199,2592
Apr-17,RNS,2,1013,6,0
Apr-17,NMH01,other,5739,0,0
Apr-17,NR3,other,5229,383,0
Apr-17,RX1,1,14170,2774,3934
Apr-17,RX1,2,1373,18,0
Apr-17,RX1,other,202,2,0
Apr-17,NLO10,other,3253,73,0
Apr-17,C82010,other,260,0,0
Apr-17,NLO12,other,328,2,0
Apr-17,Y02428,other,2379,0,0
Apr-17,RXK,1,13837,2765,2896
Apr-17,RXK,2,2084,49,29
Apr-17,RXK,other,2774,0,0
Apr-17,RK5,1,8129,470,2460
Apr-17,RK5,other,4343,39,17
Apr-17,RXW,1,9942,1786,2239
Apr-17,RXW,other,1578,0,0
Apr-17,R1D,other,1994,1,0
Apr-17,Y02615,other,5797,0,0
Apr-17,RJC,1,5402,260,1678
Apr-17,RJC,other,655,0,0
Apr-17,RAJ,1,8057,379,2188
Apr-17,Y02470,other,2365,0,0
Apr-17,Y02961,other,3334,0,0
Apr-17,RNA,1,8597,1295,2409
Apr-17,RNA,other,6991,0,0
Apr-17,RQW,1,8164,1714,1767
Apr-17,RCX,1,5270,458,2132
Apr-17,RL4,1,11072,1400,2533
Apr-17,RL4,other,9148,112,0
Apr-17,RWD,1,12538,2230,3341
Apr-17,RRK,1,9427,1632,2846
Apr-17,RKB,1,11589,2309,4097
Apr-17,RKB,2,1790,26,85
Apr-17,RKB,other,2301,5,1
Apr-17,RWE,1,13254,3495,3836
Apr-17,RWE,2,1662,12,5
Apr-17,RWE,other,4623,200,193
Apr-17,RJE,1,14366,2942,4393
Apr-17,RJE,2,378,0,0
Apr-17,RJE,other,4635,19,0
Apr-17,RBK,1,6009,1366,1809
Apr-17,RBK,other,3629,2,0
Apr-17,ATQ02,other,3891,0,0
Apr-17,RWG,1,7580,2648,2487
Apr-17,RWG,other,3749,10,0
Apr-17,RGR,1,5578,268,1908
Apr-17,RWP,1,10048,2904,3100
Apr-17,RWP,other,5411,0,0
Apr-17,RLQ,1,4515,619,1062
Apr-17,RLQ,other,3022,0,0
Apr-17,REM,1,6981,1904,2511
Apr-17,REM,other,6742,0,0
Apr-17,RCF,1,5318,358,1030
Apr-17,RBS,1,4744,172,932
Apr-17,NNF70,other,408,0,0
Apr-17,RFF,1,6841,750,2067
Apr-17,RXL,1,7141,1869,2180
Apr-17,RXL,other,9526,7,0
Apr-17,RMC,1,8222,1625,2014
Apr-17,RMC,other,1112,5,28
Apr-17,RAE,1,11105,1396,2888
Apr-17,NNF09,other,1664,0,0
Apr-17,RY2,other,7439,105,0
Apr-17,RWY,1,12396,609,2721
Apr-17,RW3,1,12255,1561,3498
Apr-17,RW3,2,3409,11,164
Apr-17,RW3,other,9677,28,125
Apr-17,RLN,1,7374,613,2492
Apr-17,RLN,2,2268,28,28
Apr-17,RLN,other,2651,3,0
Apr-17,RJR,1,5720,752,1456
Apr-17,RJR,other,521,25,0
Apr-17,RXP,1,10572,955,3375
Apr-17,RXP,other,7663,0,0
Apr-17,RNN,other,2030,56,0
Apr-17,RP5,1,10535,1273,3204
Apr-17,RP5,other,2681,0,457
Apr-17,RJN,1,3937,934,842
Apr-17,RJN,other,181,0,0
Apr-17,RXR,1,8959,2627,3077
Apr-17,RXR,other,7796,428,26
Apr-17,RR7,1,7288,343,1557
Apr-17,RR7,other,2517,0,0
Apr-17,RCD,1,4029,120,942
Apr-17,RCD,other,887,0,0
Apr-17,NNF99,other,239,0,0
Apr-17,RWA,1,11106,767,3257
Apr-17,RWA,other,1239,1,0
Apr-17,RV9,other,647,0,0
Apr-17,RXN,1,5639,1065,1721
Apr-17,RXN,other,6342,101,277
Apr-17,Y01231,other,2484,0,0
Apr-17,RR8,1,17276,1618,5003
Apr-17,RR8,other,2261,0,0
Apr-17,Y02875,other,4181,0,0
Apr-17,RY1,other,2096,0,0
Apr-17,REP,2,1016,29,118
Apr-17,Y01069,other,3326,0,0
Apr-17,RBT,1,5587,473,1808
Apr-17,RBT,other,1555,0,0
Apr-17,RXF,1,19544,1674,4372
Apr-17,RNL,1,7726,760,1911
Apr-17,RVW,1,3955,241,1490
Apr-17,RVW,other,8466,44,294
Apr-17,RTV,other,1834,0,0
Apr-17,NLO01,other,6693,95,0
Apr-17,RJL,1,11262,2677,2447
Apr-17,RJL,other,1368,1,1
Apr-17,RTF,1,8081,1276,3974
Apr-17,RTF,other,8490,45,35
Apr-17,RW6,1,21960,4821,5169
Apr-17,RW6,other,4201,183,98
Apr-17,RT2,other,3203,1,0
Apr-17,AC008,other,920,0,0
Apr-17,RQ6,1,7446,1739,2280
Apr-17,RQ6,2,1427,3,31
Apr-17,RQ6,other,10255,0,0
Apr-17,RM3,1,8362,842,2485
Apr-17,AXT02,other,3136,0,0
Apr-17,RCU,1,4546,138,610
Apr-17,RHQ,1,8920,1406,2792
Apr-17,RHQ,2,1176,0,0
Apr-17,RHQ,other,7242,0,8
Apr-17,RTR,1,10083,345,1827
Apr-17,RTR,other,2145,0,15
Apr-17,RE9,1,4827,151,1200
Apr-17,RE9,other,527,1,0
Apr-17,RVY,1,6177,978,1774
Apr-17,RVY,other,4830,2,0
Apr-17,RBN,1,8345,1500,3430
Apr-17,RBN,other,5342,16,0
Apr-17,RWJ,1,7740,1139,2597
Apr-17,RMP,1,6965,1278,1685
Apr-17,RTD,1,9993,790,2097
Apr-17,RTD,2,1754,52,26
Apr-17,RTD,other,4312,0,5
Apr-17,RFR,1,6039,1348,1545
Apr-17,RFR,other,4452,0,0
Apr-17,RM2,1,8070,432,2493
Apr-17,RTX,1,7321,1256,2012
Apr-17,RTX,other,2539,62,79
Apr-17,RWW,1,6619,893,2635
Apr-17,RWW,other,3838,5,0
Apr-17,RY7,other,4602,33,0
Apr-17,RBL,1,7987,1808,2535
Apr-17,RBL,other,2525,62,0
Apr-17,NNF18,other,203,0,0
Apr-17,AJN,other,428,0,0
Apr-17,RRF,1,7250,532,1942
Apr-17,RCB,1,8903,1124,3374
Apr-17,RCB,other,7196,20,0
Apr-17,RTK,1,7911,1097,1880
Apr-17,RTK,other,1182,0,0
Apr-17,NTV0B,other,3073,0,0
Apr-17,NQT10,other,3601,78,0
Apr-17,RWX,other,5651,0,0
Apr-17,Y04538,other,3346,2,0
Apr-17,RXH,1,12128,1939,3489
Apr-17,RXH,2,1061,2,33
Apr-17,NLW,other,4709,8,0
Apr-17,RXQ,1,6910,1056,2644
Apr-17,RXQ,2,1250,0,480
Apr-17,RXQ,other,3544,26,0
Apr-17,Y00058,other,2635,1,0
Apr-17,NLT02,other,1089,0,0
Apr-17,RJ8,other,9459,13,3
Apr-17,RN7,1,8252,1362,2452
Apr-17,RN7,other,1745,0,0
Apr-17,RBD,1,3721,108,1242
Apr-17,RBD,other,4309,0,0
Apr-17,RVV,1,12384,3945,3322
Apr-17,RVV,other,4809,21,402
Apr-17,RXC,1,9572,1904,2548
Apr-17,DD401,other,849,0,0
Apr-17,RDU,1,19209,1480,5567
Apr-17,R1J,other,6345,27,0
Apr-17,RTE,1,11096,1903,3483
Apr-17,RN3,1,5846,1484,1863
Apr-17,RN3,other,6086,97,0
Apr-17,RN5,1,8833,442,2254
Apr-17,RN5,other,1189,0,0
Apr-17,NDA57,other,586,0,0
Apr-17,R1F,1,3901,694,700
Apr-17,R1F,other,1251,0,0
Apr-17,RYY,other,6299,3,0
Apr-17,NR5,other,4184,7,0
Apr-17,RWF,1,11621,1754,3565
Apr-17,RWF,other,1922,0,0
Apr-17,RPA,1,9654,1856,2076
Apr-17,RVJ,1,7413,1021,2389
Apr-17,RBZ,1,3790,664,1077
Apr-17,RBZ,other,4259,0,0
Apr-17,L83087,other,161,0,0
Apr-17,RNU,other,2821,95,0
Apr-17,RTH,1,10698,1358,2990
Apr-17,RTH,2,1474,0,59
Apr-17,NQT5H,other,739,0,0
Apr-17,RK9,1,8291,1401,2936
Apr-17,RK9,2,246,0,0
Apr-17,RD3,1,5615,348,1543
Apr-17,RD3,other,1342,0,0
Apr-17,RHU,1,9314,2518,2865
Apr-17,RHU,2,722,2,0
Apr-17,RHU,other,2002,1,3
Apr-17,RPC,other,919,0,26
Apr-17,RHW,1,9280,705,2945
Apr-17,RHW,2,1408,11,6
Apr-17,REF,1,6163,1436,2615
Apr-17,REF,other,1790,20,35
Apr-17,RH8,1,8066,723,1743
Apr-17,RH8,other,874,0,0
Apr-17,RA2,1,5690,133,1839
Apr-17,RD1,1,6056,807,2090
Apr-17,RD1,other,1045,14,91
Apr-17,RNZ,1,3839,205,1043
Apr-17,RNZ,2,276,0,0
Apr-17,Y02666,other,1601,0,0
Apr-17,RH5,other,7372,58,0
Apr-17,RYF,other,1432,4,0
Apr-17,NTP11,other,4774,6,0
Apr-17,RW1,other,2345,6,3
Apr-17,NTPAD,other,4818,21,0
Apr-17,RTP,1,7980,564,2389
Apr-17,RDR,other,8722,355,0
Apr-17,RBA,1,5750,255,1796
Apr-17,AAH,other,190,0,0
Apr-17,RDZ,1,6348,353,1830
Apr-17,RDZ,2,1357,0,8
Apr-17,RA9,1,6147,515,2486
Apr-17,RA9,other,2883,0,0
Apr-17,RHM,1,8253,1002,3184
Apr-17,RHM,2,1424,19,10
Apr-17,RA7,1,8787,1803,2684
Apr-17,RA7,2,1753,61,16
Apr-17,RYR,1,11578,636,3288
Apr-17,RYR,other,933,3,0
Apr-17,RA3,1,4633,808,1063
Apr-17,G82071,other,2371,0,0
Apr-17,NTV0W,other,3039,5,0
Apr-17,NLX24,other,1290,18,0
Apr-17,RA4,1,3826,71,1290
Mar-19,RF4,1,15994,4618,4703
Mar-19,RF4,2,846,21,0
Mar-19,RF4,other,10289,90,0
Mar-19,R1H,1,27950,7262,8808
Mar-19,R1H,2,952,38,0
Mar-19,R1H,other,16128,154,0
Mar-19,AD913,other,4793,5,0
Mar-19,E84069,other,1709,0,0
Mar-19,RYX,other,19196,339,0
Mar-19,RQM,1,19746,1116,4453
Mar-19,RQM,other,9804,106,0
Mar-19,RJ6,1,7456,2972,1950
Mar-19,RJ6,other,12556,201,0
Mar-19,Y02696,other,1345,0,0
Mar-19,RVR,1,13280,2006,3615
Mar-19,RVR,2,454,0,10
Mar-19,RVR,other,2263,0,0
Mar-19,RJ1,1,14828,2777,3739
Mar-19,RJ1,2,878,0,0
Mar-19,RJ1,other,3311,3,0
Mar-19,Y03082,other,3456,331,0
Mar-19,RQX,1,10967,641,1719
Mar-19,RY9,other,4414,0,0
Mar-19,RYJ,1,10480,2664,3255
Mar-19,RYJ,2,4429,40,12
Mar-19,RYJ,other,10106,206,0
Mar-19,RJZ,1,17193,5908,4955
Mar-19,RJZ,other,8453,833,0
Mar-19,Y02973,other,783,0,0
Mar-19,RAX,1,10266,1367,2513
Mar-19,RAX,2,1147,1,0
Mar-19,RJ2,1,14307,3633,4727
Mar-19,RJ2,other,12962,491,0
Mar-19,R1K,1,12753,3178,6522
Mar-19,R1K,other,19109,365,0
Mar-19,RP6,2,8533,177,10
Mar-19,RAT,other,4798,19,0
Mar-19,RAP,1,8955,1798,2924
Mar-19,RAP,2,470,0,0
Mar-19,RAP,other,6911,221,0
Mar-19,RAL,1,21438,3497,4486
Mar-19,RAL,other,3728,1,0
Mar-19,RJ7,1,14111,2638,4197
Mar-19,RJ7,other,1527,4,0
Mar-19,RAS,1,6092,2525,1821
Mar-19,RAS,other,8574,45,0
Mar-19,Y03094,other,3326,0,0
Mar-19,Y03218,other,4388,0,0
Mar-19,RRV,1,12678,2536,1878
Mar-19,Y02147,other,10033,186,0
Mar-19,RKE,1,9720,1306,1494
Mar-19,NL7,other,6092,0,0
Mar-19,8J094,other,3333,0,0
Mar-19,RDD,1,11905,516,3403
Mar-19,RC1,1,6537,1254,2044
Mar-19,RC1,other,987,0,0
Mar-19,M85813,other,3419,0,0
Mar-19,RQ3,1,5741,927,1194
Mar-19,RGT,1,10987,2361,3650
Mar-19,RGT,other,3607,2,19
Mar-19,RFS,1,6229,904,2220
Mar-19,RFS,other,1661,0,0
Mar-19,NQ108,other,2348,5,0
Mar-19,Y03571,other,7464,0,0
Mar-19,RY8,other,6014,1,0
Mar-19,NNJ,other,1993,8,0
Mar-19,RWH,1,9894,2706,3181
Mar-19,RWH,other,4372,4,0
Mar-19,RDE,1,16965,1670,4747
Mar-19,RDE,other,5995,17,152
Mar-19,Y03007,other,2638,0,0
Mar-19,NQ106,other,568,3,0
Mar-19,RLT,1,7690,1219,1465
Mar-19,NEH06,other,1869,0,0
Mar-19,RY4,other,1042,7,0
Mar-19,RGP,1,6482,1123,1514
Mar-19,RGP,other,496,17,0
Mar-19,RNQ,1,8077,1464,2596
Mar-19,C82038,other,210,0,0
Mar-19,RY5,other,10787,214,2
Mar-19,NJS05,other,4620,32,0
Mar-19,RC9,1,9395,326,3094
Mar-19,RC9,other,4169,0,0
Mar-19,C82009,other,306,0,0
Mar-19,NLO11,other,589,0,0
Mar-19,NLO09,other,506,0,0
Mar-19,RQ8,1,8950,2004,2340
Mar-19,RQ8,other,514,24,0
Mar-19,RD8,1,7714,973,1806
Mar-19,RD8,other,4748,2,0
Mar-19,RM1,1,9798,3721,2980
Mar-19,RM1,other,2597,271,0
Mar-19,RGN,1,13291,3528,3395
Mar-19,RGN,other,917,0,0
Mar-19,RNS,1,9296,2359,3107
Mar-19,RNS,2,1202,1,0
Mar-19,RNS,other,1494,0,0
Mar-19,NMH01,other,4869,0,0
Mar-19,NR3,other,5303,3,0
Mar-19,RX1,1,16532,6610,3901
Mar-19,RX1,2,1793,26,0
Mar-19,RX1,other,230,3,0
Mar-19,NLO10,other,2296,0,0
Mar-19,C82010,other,216,0,0
Mar-19,NLO12,other,307,0,0
Mar-19,Y02428,other,1778,0,0
Mar-19,RXK,1,14139,2626,3687
Mar-19,RXK,2,1185,3,36
Mar-19,RXK,other,3268,2,0
Mar-19,RK5,1,9373,901,3033
Mar-19,RK5,other,4518,102,5
Mar-19,RXW,1,9935,3264,2788
Mar-19,RXW,other,2229,42,38
Mar-19,R1D,other,2285,5,0
Mar-19,C83023,other,683,0,0
Mar-19,Y02615,other,6445,0,0
Mar-19,RJC,1,6316,274,1974
Mar-19,RJC,other,772,0,0
Mar-19,RAJ,1,7142,1533,2460
Mar-19,RAJ,other,1940,34,384
Mar-19,Y02961,other,2983,0,0
Mar-19,RNA,1,9593,3209,2315
Mar-19,RNA,other,5587,43,0
Mar-19,RQW,1,9367,2604,2327
Mar-19,RCX,1,5984,1079,2364
Mar-19,RL4,1,12471,1819,2973
Mar-19,RL4,other,8863,152,0
Mar-19,RWD,1,12304,4208,4070
Mar-19,RWD,other,2318,0,0
Mar-19,RRK,1,32017,10670,10850
Mar-19,RRK,other,3429,36,1336
Mar-19,RKB,1,13331,3956,4621
Mar-19,RKB,2,2042,6,86
Mar-19,RKB,other,6497,207,1
Mar-19,RTG,1,18481,5358,5758
Mar-19,RTG,other,9860,9,104
Mar-19,RWE,1,21059,5675,5316
Mar-19,RWE,2,1940,46,16
Mar-19,RJE,1,15539,4077,5981
Mar-19,RJE,2,472,0,0
Mar-19,RJE,other,6818,144,0
Mar-19,RBK,1,7046,2284,2196
Mar-19,RBK,other,2645,3,0
Mar-19,ATQ02,other,3166,0,18
Mar-19,RWG,1,9048,3191,3088
Mar-19,RWG,other,5004,29,0
Mar-19,RGR,1,6235,712,2188
Mar-19,RGR,other,460,0,0
Mar-19,RWP,1,10964,3749,3255
Mar-19,RWP,other,5845,3,0
Mar-19,RLQ,1,5294,791,1531
Mar-19,REM,1,7834,2087,3607
Mar-19,REM,other,435,3,0
Mar-19,RCF,1,5083,722,1545
Mar-19,RCF,2,727,0,0
Mar-19,RCF,other,103,0,0
Mar-19,RBS,1,5697,247,1127
Mar-19,RFF,1,8612,341,2513
Mar-19,RXL,1,6565,2044,2524
Mar-19,RXL,other,12262,31,0
Mar-19,RMC,1,9408,1567,2342
Mar-19,RMC,other,1027,7,21
Mar-19,RAE,1,10698,3438,2854
Mar-19,RAE,other,1367,20,115
Mar-19,NNF09,other,2329,15,0
Mar-19,RY2,other,11636,162,0
Mar-19,RWY,1,13186,731,3068
Mar-19,RLN,1,8865,1981,2993
Mar-19,RLN,2,2172,87,26
Mar-19,RLN,other,3199,21,0
Mar-19,RJR,1,6346,1050,1910
Mar-19,RJR,other,678,12,0
Mar-19,RXP,1,12487,1763,3923
Mar-19,RXP,other,6352,0,0
Mar-19,RP5,1,12391,1032,3392
Mar-19,RP5,other,2676,2,414
Mar-19,Y01231,other,2703,6,0
Mar-19,Y01069,other,3329,0,0
Mar-19,RJN,1,4099,911,1025
Mar-19,RJN,other,97,0,0
Mar-19,RXR,1,9801,2915,3936
Mar-19,RXR,other,5947,247,36
Mar-19,NNF94,other,2376,13,0
Mar-19,RR7,1,7957,684,1777
Mar-19,RR7,other,2635,2,0
Mar-19,NNFA7,other,1252,7,0
Mar-19,RCD,1,4303,184,1101
Mar-19,RCD,other,724,0,0
Mar-19,RWA,1,11914,2305,3207
Mar-19,RV9,other,570,0,0
Mar-19,RXN,1,4591,2342,2505
Mar-19,RXN,other,8672,416,439
Mar-19,RR8,1,17435,2258,4752
Mar-19,RR8,other,3863,1,0
Mar-19,REP,2,1213,69,97
Mar-19,R0A,1,22685,5335,7333
Mar-19,R0A,2,3696,28,178
Mar-19,R0A,other,9519,59,169
Mar-19,RW4,other,2731,0,0
Mar-19,RBT,1,6063,1571,2443
Mar-19,RBT,other,1965,4,0
Mar-19,RXF,1,17989,2574,4090
Mar-19,RXF,other,4023,16,143
Mar-19,Y02532,other,1672,0,0
Mar-19,Y03645,other,413,0,0
Mar-19,RNL,1,8002,1245,2148
Mar-19,RNL,other,1432,1,0
Mar-19,RVW,1,3784,319,1608
Mar-19,RVW,other,11138,14,644
Mar-19,RTV,other,10241,120,0
Mar-19,NLO01,other,4305,15,0
Mar-19,RJL,1,12824,2290,3065
Mar-19,RTF,1,9079,795,4820
Mar-19,RTF,other,9747,116,22
Mar-19,Y02572,other,796,0,0
Mar-19,Y02533,other,314,0,0
Mar-19,RW6,1,23649,5360,6800
Mar-19,RW6,other,10914,167,133
Mar-19,RT2,other,3528,0,0
Mar-19,AC008,other,886,7,0
Mar-19,RQ6,1,9839,3082,2375
Mar-19,RQ6,2,514,0,0
Mar-19,RQ6,other,9952,0,0
Mar-19,RM3,1,9286,1537,3048
Mar-19,AXT02,other,4235,0,0
Mar-19,RCU,1,5082,125,711
Mar-19,RCU,other,323,0,0
Mar-19,RHQ,1,9312,2513,3107
Mar-19,RHQ,2,1237,0,0
Mar-19,RHQ,other,9013,0,0
Mar-19,NQT5F,other,2133,1,0
Mar-19,RTR,1,11020,539,2283
Mar-19,RTR,other,2314,0,26
Mar-19,RE9,1,5353,428,1326
Mar-19,RE9,other,720,1,0
Mar-19,RVY,1,7487,1655,2701
Mar-19,RVY,other,3258,48,0
Mar-19,RBN,1,10021,2746,4473
Mar-19,RWJ,1,8676,1651,2653
Mar-19,RMP,1,7750,1570,1943
Mar-19,RMP,other,5311,13,0
Mar-19,RTD,1,10892,754,2382
Mar-19,RTD,2,1991,39,16
Mar-19,RTD,other,8115,0,2
Mar-19,RFR,1,8600,1362,1758
Mar-19,NNF76,other,3152,0,0
Mar-19,RTX,1,8038,1838,2224
Mar-19,RTX,2,86,0,0
Mar-19,RTX,other,1891,60,66
Mar-19,RWW,1,6785,1900,2618
Mar-19,RWW,other,2798,78,0
Mar-19,RY7,other,4195,13,0
Mar-19,RBL,1,7785,2590,2409
Mar-19,RBL,other,3337,5,0
Mar-19,AJN,other,493,0,0
Mar-19,RRF,1,7521,1787,2521
Mar-19,RRF,other,812,3,0
Mar-19,RCB,1,10509,2757,3800
Mar-19,RCB,other,6980,34,0
Mar-19,RTK,1,9573,2407,2005
Mar-19,NTV0B,other,3987,2,0
Mar-19,NQT10,other,3546,70,0
Mar-19,RWX,other,2362,0,0
Mar-19,Y04538,other,3814,0,0
Mar-19,RXH,1,14085,3035,3530
Mar-19,RXH,2,1227,21,23
Mar-19,Y02676,other,2024,0,0
Mar-19,RXQ,1,6968,1780,3563
Mar-19,RXQ,2,1280,0,1097
Mar-19,RXQ,other,5790,21,0
Mar-19,RN7,1,9680,1751,2808
Mar-19,RN7,other,1708,3,0
Mar-19,Y00751,other,4447,19,0
Mar-19,RVV,1,15559,4202,5138
Mar-19,RVV,other,3808,14,191
Mar-19,RXC,1,10478,785,3632
Mar-19,RXC,other,909,0,0
Mar-19,Y02816,other,1557,0,0
Mar-19,NDJ,other,1485,0,0
Mar-19,RDU,1,20727,3456,6284
Mar-19,RN5,1,10179,1311,2921
Mar-19,RN5,other,1013,4,0
Mar-19,NDA57,other,568,2,0
Mar-19,Y03051,other,1873,0,0
Mar-19,R1F,1,3791,746,879
Mar-19,R1F,other,1039,0,0
Mar-19,RYY,other,6476,33,0
Mar-19,RWF,1,13807,694,4397
Mar-19,RWF,other,2228,3,0
Mar-19,RPA,1,7886,2671,2049
Mar-19,RPA,other,2978,36,0
Mar-19,RNU,other,2945,169,0
Mar-19,RTH,1,12257,2030,3601
Mar-19,RTH,2,1585,0,83
Mar-19,RTH,other,528,2,20
Mar-19,RHU,1,10229,4179,3449
Mar-19,RHU,2,762,1,0
Mar-19,RHU,other,2107,2,3
Mar-19,RPC,other,1067,3,14
Mar-19,RHW,1,9630,1109,3258
Mar-19,RHW,2,1936,66,0
Mar-19,RHW,other,978,0,0
Mar-19,RA2,1,6548,908,2489
Mar-19,NTP11,other,4565,0,0
Mar-19,RW1,other,738,0,1
Mar-19,NTPAD,other,5344,19,0
Mar-19,RTP,1,8690,598,2569
Mar-19,RTP,other,754,0,0
Mar-19,RDR,other,9782,231,1
Mar-19,RHM,1,9363,2372,3193
Mar-19,RHM,2,1704,116,21
Mar-19,RHM,other,2111,9,15
Mar-19,RYR,1,12742,655,3850
Mar-19,G82071,other,3425,0,0
Mar-19,NTV0W,other,3612,30,0
Mar-19,NLW,other,5178,4,0
Mar-19,NLT02,other,1370,0,0
Mar-19,RBD,1,4065,701,1413
Mar-19,RBD,other,4208,2,0
Mar-19,DD401,other,1123,0,0
Mar-19,R1J,other,5972,35,0
Mar-19,RTE,1,13245,1705,3942
Mar-19,RN3,1,7314,2091,2276
Mar-19,RN3,other,5225,129,0
Mar-19,RVJ,1,8224,2130,3061
Mar-19,RBZ,1,3925,803,1104
Mar-19,RBZ,other,938,0,0
Mar-19,L83087,other,121,0,0
Mar-19,NQT5H,other,674,6,0
Mar-19,RD3,1,5902,916,1814
Mar-19,RD3,other,1814,9,0
Mar-19,REF,1,6565,1684,2611
Mar-19,REF,other,10770,72,39
Mar-19,RH8,1,8336,1042,2176
Mar-19,RH8,other,4216,3,0
Mar-19,RD1,1,6590,1631,2567
Mar-19,RD1,other,1135,4,20
Mar-19,RNZ,1,4263,482,1249
Mar-19,RNZ,2,270,0,0
Mar-19,RNZ,other,1677,0,0
Mar-19,RH5,other,8011,64,0
Mar-19,RYF,other,1912,19,0
Mar-19,RBA,1,6327,962,2178
Mar-19,AAH,other,181,0,0
Mar-19,RDZ,1,6677,311,2101
Mar-19,RDZ,2,1412,1,9
Mar-19,RDZ,other,953,0,0
Mar-19,RA9,1,6385,1797,2488
Mar-19,RA9,other,3073,1,0
Mar-19,RA7,1,10482,2279,3389
Mar-19,RA7,2,2079,0,10
Mar-19,RK9,1,8817,2563,2961
Mar-19,RK9,2,256,0,0
Mar-19,RK9,other,4274,114,0
Mar-19,RA3,1,4165,709,1119
Mar-19,AXG,other,3001,5,0
Mar-19,NLX24,other,1787,3,0
Mar-19,RA4,1,4948,159,1642
Feb-19,RF4,1,14569,6140,4097
Feb-19,RF4,2,735,0,0
Feb-19,RF4,other,9643,87,0
Feb-19,R1H,1,25261,6926,7883
Feb-19,R1H,2,873,31,0
Feb-19,R1H,other,14431,131,0
Feb-19,AD913,other,4187,1,0
Feb-19,E84069,other,1684,0,0
Feb-19,RYX,other,17710,460,0
Feb-19,RQM,1,18296,1774,4053
Feb-19,RQM,other,9147,151,0
Feb-19,RJ6,1,6670,2453,1812
Feb-19,RJ6,other,11687,195,0
Feb-19,Y02696,other,1273,0,0
Feb-19,RVR,1,11555,1645,3249
Feb-19,RVR,2,428,1,2
Feb-19,RVR,other,2058,0,0
Feb-19,RJ1,1,13480,2376,3495
Feb-19,RJ1,2,770,0,0
Feb-19,RJ1,other,2869,8,0
Feb-19,Y03082,other,3144,349,0
Feb-19,RQX,1,9955,802,1493
Feb-19,RY9,other,4155,3,0
Feb-19,RYJ,1,9519,2611,3016
Feb-19,RYJ,2,3718,30,6
Feb-19,RYJ,other,9596,72,0
Feb-19,RJZ,1,15245,6085,4389
Feb-19,RJZ,other,7669,699,0
